feature_id	best_auprc	best_annot	mean_auprc_all	n_annots_above_03	n_annots_above_05	feat_mean_act	feat_variance	mystery_score
13566	0.9995498067730075	Domain: MGS-like	0.33869395013936854	179	97	0.16197924805879094	0.15308478517100094	0.000450193226992468
2599	0.9995498067730075	Domain: MGS-like	0.3320338022352324	173	94	0.08183840529577506	0.04055642803809467	0.000450193226992468
10700	0.9995498067730075	Domain: MGS-like	0.33749213591054616	168	94	0.031641502206413645	0.012411583443333239	0.000450193226992468
4834	0.9995498067730075	Domain: MGS-like	0.34528082482792266	164	87	0.07075835429946724	0.05429207206172557	0.000450193226992468
11074	0.9995498067730075	Domain: MGS-like	0.3320712549342179	152	82	0.07768975284118015	0.05858426702735791	0.000450193226992468
5501	0.9995498067730075	Domain: MGS-like	0.34256256076448016	145	79	0.09829019634448719	0.07886988804010428	0.000450193226992468
13134	0.9995606338584816	Domain: MGS-like	0.3429902848750039	165	96	0.049096558482233724	0.029568121047398144	0.0004393661415184047
12891	0.9995606338584816	Domain: MGS-like	0.3330328213586621	159	89	0.14915989511505257	0.0762136998149735	0.0004393661415184047
6133	0.9995606338584816	Domain: MGS-like	0.3307372713211822	168	91	0.06234546800763002	0.036099584146749394	0.0004393661415184047
6525	0.9995606338584816	Domain: MGS-like	0.35069743838688544	151	89	0.11553824951341676	0.11100006342443959	0.0004393661415184047
2569	0.9995606338584816	Domain: MGS-like	0.3454408416801378	169	83	0.051964489760824295	0.04110582401749107	0.0004393661415184047
9674	0.9995606338584816	Domain: MGS-like	0.3433666355320762	182	101	0.12858037114003548	0.124557347409883	0.0004393661415184047
7625	0.9995606338584816	Domain: MGS-like	0.3517043001501932	177	104	0.13275363316709135	0.11024415347663832	0.0004393661415184047
15884	0.9995606338584816	Domain: MGS-like	0.3488584789204535	145	83	0.11092232444516319	0.10137223264522018	0.0004393661415184047
5029	0.9995677823370154	Region: Pyrophosphorylase	0.5375911550647562	19	12	7.130200471937214e-05	4.9373804461417094e-05	0.00043221766298462416
4488	0.9995677864009683	Region: Pyrophosphorylase	0.3984338599749911	156	99	0.019944464102470784	0.029424797157619156	0.0004322135990316722
5387	0.9995677918195724	Region: Pyrophosphorylase	0.3438745775313673	110	57	0.0007416834740794689	0.00036289775215376743	0.00043220818042755127
9772	0.9995709683868911	Domain: MGS-like	0.34553797745288095	184	108	0.17044361124754343	0.12281343057224574	0.00042903161310892113
11949	0.9995709683868911	Domain: MGS-like	0.34140389147448247	177	96	0.12250829299372192	0.06679988586429034	0.00042903161310892113
284	0.9995709683868911	Domain: MGS-like	0.3369853742885252	169	84	0.052175118053869436	0.02563886142756046	0.00042903161310892113
15414	0.9995728076159299	Domain: MGS-like	0.2595223084423169	118	53	2.276973657417567	1.0058778903873877	0.0004271923840700742
4726	0.9995808535879784	Domain: MGS-like	0.3522816604805923	187	102	0.10292229406116785	0.08765076081576838	0.0004191464120215649
7772	0.9995808535879784	Domain: MGS-like	0.333997033741399	176	99	0.0778486865659031	0.04932376627188152	0.0004191464120215649
13380	0.9995808535879784	Domain: MGS-like	0.3577409957776701	176	105	0.1258912205333428	0.06649321122779984	0.0004191464120215649
8472	0.9995808535879784	Domain: MGS-like	0.34273695368282153	182	104	0.13554295589577467	0.1132903895919957	0.0004191464120215649
11270	0.9995808535879784	Domain: MGS-like	0.3430099295692232	178	99	0.09806488673182448	0.09157567424970715	0.0004191464120215649
7360	0.9995813343551133	Domain: MGS-like	0.31775391405222814	145	78	0.4073091553079523	0.22310663357737925	0.00041866564488668434
6921	0.9995903261415251	Domain: MGS-like	0.3482663816151065	179	105	0.11074347614138808	0.05973550307749416	0.00040967385847490156
3614	0.9995903261415251	Domain: MGS-like	0.33373105186160473	175	95	0.1914720127324188	0.19413133465008012	0.00040967385847490156
9858	0.9995903261415251	Domain: MGS-like	0.34108164807893615	180	95	0.08506991165411953	0.037193185053055536	0.00040967385847490156
4899	0.9995994214173202	Domain: MGS-like	0.34037108389801546	184	95	0.15477873490423327	0.15641960573302208	0.0004005785826798336
5145	0.9995994214173202	Domain: MGS-like	0.3310671027508638	156	79	0.08674195407059432	0.08006474485347412	0.0004005785826798336
11385	0.9995994214173202	Domain: MGS-like	0.33306525704871104	165	88	0.05100945929632143	0.025121224430139102	0.0004005785826798336
13538	0.9995994214173202	Domain: MGS-like	0.33410932316653774	171	85	0.05584282870695344	0.02247762517019389	0.0004005785826798336
6697	0.9995994214173202	Domain: MGS-like	0.35200240483368833	142	82	0.11283375566545227	0.11970804518962874	0.0004005785826798336
4277	0.9995994214173202	Domain: MGS-like	0.3283016820787586	164	90	0.060960906793879596	0.02797032036217063	0.0004005785826798336
13249	0.9996081656152076	Domain: MGS-like	0.3344897634729196	169	94	0.03386090513581282	0.015287921219254732	0.00039183438479239996
16176	0.9996081656152076	Domain: MGS-like	0.3414028647990742	145	80	0.12474049364477756	0.10863586362571676	0.00039183438479239996
10945	0.9996081656152076	Domain: MGS-like	0.34846654089330903	167	92	0.027371474964084767	0.01523369637024475	0.00039183438479239996
